run_id,machine,operation,status,month,year,n_samples,is_fault,x_mean,x_std,x_rms,x_peak,x_crest,x_kurtosis,x_min,x_max,y_mean,y_std,y_rms,y_peak,y_crest,y_kurtosis,y_min,y_max,z_mean,z_std,z_rms,z_peak,z_crest,z_kurtosis,z_min,z_max,process_name,timestamp,sampling_rate_hz,vibration_severity_score,fault_category,complaint_case_id
M01_Feb_2021_OP12_003,M01,OP12,good,Feb,2021,97280,0,-3.201860608552632,402.2715316645447,402.2842739892965,2217.0,5.51102825376412,9.333139846719494,-2217.0,2063.0,33.60545847039474,198.2387344796253,201.06696070485776,2131.0,10.598459301963851,7.40203812652876,-1979.0,2131.0,-1013.292146381579,190.82649077261368,1031.1041283494008,1942.0,1.8834179270611284,3.605122681951592,-1942.0,-191.0,Tool_Change,2021-02-26T17:14:00,2000,5.2932,normal,
M01_Feb_2021_OP12_004,M01,OP12,good,Feb,2021,96256,0,-2.812707779255319,404.2970989180673,404.3068828484336,2211.0,5.468618254586724,9.246854262451128,-2211.0,1985.0,35.92445146276596,209.38496871639725,212.4444194072117,2155.0,10.14382964736444,6.424791463754008,-2069.0,2155.0,-1013.1630547706116,213.21556573353325,1035.3551337696588,2106.0,2.034084664584793,3.332791900741221,-2106.0,-17.0,Tool_Change,2021-02-21T12:39:00,2000,5.1689,normal,
M01_Feb_2021_OP12_005,M01,OP12,good,Feb,2021,98304,0,-2.6410929361979165,401.47199578256215,401.4806829344735,2693.0,6.707670168129932,9.426571967911194,-2693.0,2205.0,35.413859049479164,205.5116890770809,208.5406333549679,2010.0,9.638409396113582,6.411473699569627,-1834.0,2010.0,-1012.935028076172,208.33831582642992,1034.1383973845418,1994.0,1.9281751891652623,3.427087709173005,-1994.0,-44.0,Tool_Change,2021-02-09T10:40:00,2000,5.3686,normal,
M01_Feb_2021_OP12_006,M01,OP12,good,Feb,2021,96256,0,-2.3534117353723403,403.63198427791457,403.63884510651707,2108.0,5.222490415766886,9.16901168081304,-2108.0,2024.0,36.4062188331117,207.0544844809931,210.23075967473036,1989.0,9.461032263201574,7.088605883404886,-1907.0,1989.0,-1012.7990255152926,201.4732875396944,1032.6438648811984,1885.0,1.825411513210183,3.5020451547858933,-1885.0,-124.0,Tool_Change,2021-02-04T07:19:00,2000,4.8514,normal,
M01_Feb_2021_OP12_007,M01,OP12,good,Feb,2021,96256,0,-3.623171542553192,406.7501179204978,406.7662545005002,2334.0,5.737939109196999,9.20637776388219,-2334.0,2094.0,32.108211436170215,213.21000838630815,215.61411112846812,1727.0,8.009679844057198,6.082436474787818,-1674.0,1727.0,-1013.3630838597074,200.87386393641935,1033.0803690625448,1926.0,1.8643273627856496,3.363736898755657,-1926.0,-138.0,Tool_Change,2021-02-26T20:02:00,2000,4.5736,normal,
M01_Feb_2021_OP12_008,M01,OP12,good,Feb,2021,100352,0,-3.924027423469388,397.6657697627725,397.6851297600132,2158.0,5.426403550221416,9.712651679369891,-2158.0,2074.0,31.7972337372449,201.31103287359463,203.8067614922883,1725.0,8.463899761565424,6.512972859524197,-1651.0,1725.0,-1013.306002869898,195.8973988310733,1032.068237240615,1936.0,1.8758449588335155,3.510767117357303,-1936.0,-163.0,Tool_Change,2021-02-19T17:46:00,2000,4.6234,normal,
M01_Aug_2019_OP13_000,M01,OP13,good,Aug,2019,68608,0,-6.992945429104478,366.7512184349957,366.8178805747184,2026.0,5.523176778693909,11.833539043810816,-2026.0,1909.0,30.30344857742537,145.7624734204597,148.8791377370748,1028.0,6.904929835202835,8.223756070928461,-1005.0,1028.0,-1015.6775011660447,138.7722901698644,1025.1139131305797,2069.0,2.018312280711821,9.404123845522903,-2069.0,40.0,Workpiece_Inspection,2019-08-05T08:58:00,2000,4.2324,normal,
M01_Aug_2019_OP13_001,M01,OP13,good,Aug,2019,68608,0,-6.81513817630597,366.8624317766501,366.92572812142697,2012.0,5.483398534905047,11.82385679991667,-1932.0,2012.0,30.130494986007463,148.01593912537857,151.05153082067585,1155.0,7.646397184621609,8.105768410669148,-987.0,1155.0,-1015.682369402985,137.95753782945735,1025.0087598455088,2073.0,2.022421740388293,9.112157073417537,-2073.0,21.0,Workpiece_Inspection,2019-08-10T16:47:00,2000,4.4431,normal,
M01_Aug_2019_OP13_002,M01,OP13,good,Aug,2019,68608,0,-4.766353777985074,368.3080316974472,368.3388716130633,2051.0,5.568242067469212,11.775114251685308,-1959.0,2051.0,30.79649603544776,151.2275867986534,154.331484723648,1175.0,7.613482123262152,8.295736528607751,-1077.0,1175.0,-1015.8459217583955,137.4158992844355,1025.0980763465095,1975.0,1.926644918736926,7.661878964650733,-1975.0,-72.0,Workpiece_Inspection,2019-08-14T11:12:00,2000,4.4402,normal,
M01_Aug_2019_OP13_003,M01,OP13,good,Aug,2019,68608,0,-5.933710354477612,367.5878016170565,367.6356903460698,2121.0,5.769298399737577,11.78878985280396,-2024.0,2121.0,30.57442280783582,151.7774300207962,154.8263013630113,1220.0,7.879798130290177,8.914316081494913,-1220.0,1061.0,-1015.8891528684702,147.2896238589767,1026.511083336335,2073.0,2.0194618778614624,8.93771429097166,-2073.0,48.0,Workpiece_Inspection,2019-08-05T17:33:00,2000,4.6021,normal,
M01_Aug_2019_OP13_004,M01,OP13,good,Aug,2019,69632,0,-5.682789522058823,365.5174123982324,365.561585595439,2168.0,5.930601259617278,11.944300789953676,-2043.0,2168.0,30.27870806525735,152.1777778080691,155.16080761810673,1200.0,7.733911793972669,8.621937206834602,-1159.0,1200.0,-1015.8707347196691,148.81301550613944,1026.7125514202653,2149.0,2.093088271909464,8.72330335152793,-2149.0,0.0,Workpiece_Inspection,2019-08-17T14:53:00,2000,4.6208,normal,
M01_Aug_2019_OP13_005,M01,OP13,good,Aug,2019,68608,0,-6.017942513992537,367.80193104245103,367.8511602681955,2053.0,5.5810616405373965,11.786048005755962,-1952.0,2053.0,30.30962861473881,151.57414314984206,154.57488301264277,1134.0,7.336250093795959,8.499267911383377,-1134.0,1110.0,-1016.0298944729476,147.4400197862239,1026.6719563216243,2084.0,2.029859671502654,9.045884212253494,-2084.0,19.0,Workpiece_Inspection,2019-08-06T14:58:00,2000,4.3826,normal,
M01_Aug_2019_OP13_006,M01,OP13,good,Aug,2019,68608,0,-5.611386427238806,366.6098650542528,366.6528069069337,2043.0,5.572028800855651,11.903736191780178,-2006.0,2043.0,30.15193563432836,134.7377725367524,138.07029575785776,1038.0,7.517909585856204,7.667813175423213,-1038.0,979.0,-1015.3720265858208,126.11040108306445,1023.1735852895775,1614.0,1.5774449450268082,5.218506564877021,-1614.0,-322.0,Workpiece_Inspection,2019-08-27T21:51:00,2000,4.3403,normal,
M01_Aug_2019_OP13_007,M01,OP13,good,Aug,2019,69632,0,-7.083093979779412,363.6449909547682,363.7139668294577,2047.0,5.628048924939471,11.992166705573696,-2047.0,2030.0,28.967586741727946,145.1351037003248,147.99770068397538,1089.0,7.358222424856312,7.964581353256216,-1005.0,1089.0,-1015.8313993566176,137.02577546184017,1025.0314605219403,2067.0,2.016523472311274,9.441380487214875,-2067.0,37.0,Workpiece_Inspection,2019-08-10T16:51:00,2000,4.399,normal,
M01_Aug_2019_OP13_008,M01,OP13,good,Aug,2019,68608,0,-5.74374708488806,366.2779383187295,366.3229705186316,2061.0,5.626182810982571,11.949646893175174,-2039.0,2061.0,30.21861881996269,135.56629257270274,138.89342894929854,886.0,6.378991480751938,7.42606375084181,-812.0,886.0,-1015.4626574160447,127.57117667361815,1023.4445826347156,1684.0,1.6454237274526156,5.205208301141106,-1684.0,-347.0,Workpiece_Inspection,2019-08-04T20:04:00,2000,4.0275,normal,
M01_Aug_2019_OP13_009,M01,OP13,good,Aug,2019,67584,0,-6.313639322916667,369.1407038898278,369.19469295993065,2119.0,5.739519122042144,11.719477450382124,-2119.0,1942.0,28.610529119318183,134.02895400094158,137.04861504982043,856.0,6.245958776663476,8.404352434732248,-856.0,833.0,-1015.8274887547348,121.8772216976132,1023.1126741852436,1737.0,1.6977602211635794,5.612277007386629,-1737.0,-366.0,Workpiece_Inspection,2019-08-05T13:55:00,2000,4.0358,normal,
M01_Aug_2019_OP13_010,M01,OP13,good,Aug,2019,68608,0,-6.022869053171642,366.7850202308464,366.83446677946455,2065.0,5.62924203423188,11.80100736909139,-2065.0,1955.0,31.04836170708955,148.73559950910155,151.9416971276355,1163.0,7.654251742515721,8.475201417098743,-1122.0,1163.0,-1015.749271222015,142.25770331867233,1025.6626327119254,2000.0,1.9499589204218708,7.743930805965582,-2000.0,-13.0,Workpiece_Inspection,2019-08-22T18:54:00,2000,4.4764,normal,
M01_Aug_2019_OP13_011,M01,OP13,good,Aug,2019,68608,0,-6.195399953358209,367.1885180294761,367.2407803516175,1985.0,5.405173134910145,11.802219404320583,-1934.0,1985.0,29.758074860074625,152.449170257189,155.32640642042554,1083.0,6.972413931142005,8.272933381039035,-1054.0,1083.0,-1015.6744257229476,143.67844081183046,1025.7865437905482,2045.0,1.99359214875562,7.689475817600552,-2045.0,9.0,Workpiece_Inspection,2019-08-26T17:05:00,2000,4.2124,normal,
M01_Aug_2019_OP13_012,M01,OP13,good,Aug,2019,69632,0,-6.413430606617647,364.5984668809316,364.65486990313417,2020.0,5.539484500883224,11.930721422878818,-2020.0,2018.0,29.379581227022054,151.25521952439334,154.08212494136887,1202.0,7.801034678470221,8.70409944367539,-1040.0,1202.0,-1015.8080623851102,145.61457581474605,1026.1918067770278,2020.0,1.968442923301285,7.886689768619028,-2020.0,101.0,Workpiece_Inspection,2019-08-26T18:00:00,2000,4.499,normal,
M01_Aug_2019_OP13_013,M01,OP13,good,Aug,2019,69632,0,-6.728616153492647,363.972061725528,364.034251124908,2010.0,5.521458472077469,11.927029543383131,-2010.0,1899.0,30.479851217830884,150.10056045038343,153.163963051954,1161.0,7.580112037230212,8.407413412230252,-1159.0,1161.0,-1015.9119514016544,143.6640920355191,1026.0197192749797,1973.0,1.9229649907646893,7.761251093890585,-1973.0,-99.0,Workpiece_Inspection,2019-08-09T09:29:00,2000,4.4167,normal,
M01_Aug_2019_OP13_014,M01,OP13,good,Aug,2019,68608,0,-6.289033348880597,366.12822264194153,366.18223244091246,2020.0,5.516379062236313,11.869916897572324,-2018.0,2020.0,30.41318796641791,152.02229230465102,155.03463922569503,1116.0,7.19839131160462,8.38943643063069,-1116.0,1114.0,-1016.1201609141792,146.69348527930026,1026.654352759314,2076.0,2.0221021753040693,7.626270252915021,-2076.0,-42.0,Workpiece_Inspection,2019-08-12T14:37:00,2000,4.3201,normal,
M01_Aug_2019_OP13_015,M01,OP13,good,Aug,2019,69632,0,-4.841466567095588,364.6186325447963,364.6507740254469,2117.0,5.805554658859073,11.948326767388863,-2018.0,2117.0,31.229161879595587,146.30873063976196,149.60449596559724,1067.0,7.132138597260909,8.69681098005725,-1067.0,1046.0,-1015.7851706112132,137.11005584542562,1024.9969171893092,2186.0,2.1326893411487813,8.501484731128507,-2186.0,-9.0,Workpiece_Inspection,2019-08-13T17:06:00,2000,4.4111,normal,
M01_Aug_2021_OP13_000,M01,OP13,good,Aug,2021,68608,0,-4.940298507462686,368.42618560109344,368.4593068249385,2037.0,5.52842596799384,11.882294306521482,-1924.0,2037.0,31.23672166511194,175.1041855880413,177.86851489466844,1218.0,6.847754931339505,7.780121206772645,-1192.0,1218.0,-1014.3604098647388,127.63401118342053,1022.358783359213,1838.0,1.7978033053726947,7.016091957207885,-1838.0,-220.0,Workpiece_Inspection,2021-08-22T13:30:00,2000,4.1707,normal,
M01_Aug_2021_OP13_001,M01,OP13,good,Aug,2021,68608,0,-2.493630480410448,373.0134550937509,373.02179007928015,2100.0,5.629697931463137,11.254882166545112,-1965.0,2100.0,29.6806349113806,179.39628776443337,181.83500255011973,1175.0,6.461902183415601,7.323814341316076,-1120.0,1175.0,-1014.130611590485,132.3224726718203,1022.7268130536502,1953.0,1.9096008582866295,7.474399935547997,-1953.0,-113.0,Workpiece_Inspection,2021-08-01T16:58:00,2000,4.1023,normal,
M01_Aug_2021_OP13_002,M01,OP13,good,Aug,2021,68608,0,-2.6073489972014925,373.4158235327907,373.4249262347996,2110.0,5.650399455855522,11.286873382101508,-1918.0,2110.0,29.312135611007463,177.44485798903125,179.84960083588052,1225.0,6.811246698945183,7.377046292251925,-1225.0,1218.0,-1014.3336054104476,132.36673516232366,1022.933827597118,1881.0,1.838828621415804,7.400300034826148,-1881.0,-115.0,Workpiece_Inspection,2021-08-20T13:41:00,2000,4.1996,normal,
M01_Feb_2019_OP13_000,M01,OP13,good,Feb,2019,66000,0,5.481287878787879,368.1310350720105,368.171839634701,2379.0,6.461656606763941,11.886497392917953,-2379.0,2108.0,31.222227272727277,137.17867543400152,140.6869449156423,946.0,6.724149142390104,6.829699258380989,-946.0,921.0,-1037.7263030303031,139.80765487875135,1047.1017430811755,2082.0,1.9883454628521184,9.327940856118452,-2082.0,-193.0,Workpiece_Inspection,2019-02-03T20:58:00,2000,4.447,normal,
M01_Feb_2019_OP13_001,M01,OP13,good,Feb,2019,66000,0,5.556833267211914,361.8765563964844,361.9192199707031,2254.0,6.2279090902728464,12.125983238220217,-2254.0,1991.0,30.72101593017578,138.6009979248047,141.96485900878906,979.0,6.896072780513873,7.33553409576416,-979.0,915.0,-1037.7384033203125,141.6735382080078,1047.3646240234375,2141.0,2.04417826503952,10.376484870910645,-2141.0,-81.0,Workpiece_Inspection,2019-02-23T15:41:00,2000,4.4433,normal,
M01_Feb_2019_OP13_002,M01,OP13,good,Feb,2019,66000,0,5.834515151515151,367.6291164766899,367.6754123523694,2268.0,6.168484276632605,11.822642634764916,-2268.0,2041.0,30.75078787878788,139.80900407552932,143.15085950058972,938.0,6.552527894505138,6.86093634331452,-938.0,845.0,-1037.9480303030302,139.1315846406025,1047.2314507569688,2168.0,2.0702204831920468,9.64244433071217,-2168.0,-80.0,Workpiece_Inspection,2019-02-14T09:08:00,2000,4.3238,normal,
M01_Feb_2019_OP13_003,M01,OP13,good,Feb,2019,66000,0,5.579545454545454,367.65576856261777,367.6981037275668,2121.0,5.768319114235851,11.760308083073332,-2121.0,1971.0,30.545181818181817,137.40419567431826,140.75837851159028,903.0,6.415248666179012,6.632959230882953,-843.0,903.0,-1037.622303030303,139.74319329495734,1046.990068633978,2186.0,2.087889909836589,10.09803185070413,-2186.0,-150.0,Workpiece_Inspection,2019-02-02T07:19:00,2000,4.1646,normal,
M01_Feb_2019_OP13_004,M01,OP13,good,Feb,2019,66000,0,5.842560606060606,368.4636160042099,368.5099345110432,2149.0,5.831593123402215,11.699833897149844,-2149.0,1942.0,30.56801515151515,139.57588446953977,142.88397767334718,894.0,6.256824694815044,6.989649431006466,-845.0,894.0,-1037.7555303030304,139.21743134073662,1047.052068363191,2199.0,2.1001820887834137,9.582661691484024,-2199.0,-158.0,Workpiece_Inspection,2019-02-16T09:06:00,2000,4.14,normal,
M01_Feb_2020_OP13_000,M01,OP13,good,Feb,2020,70656,0,-4.896314538043479,360.3657395823353,360.39900133155055,2219.0,6.157064785977644,12.431475011407755,-2219.0,2201.0,34.96672610960145,150.1380717749928,154.15613037157092,1202.0,7.797289651100828,10.159129567736784,-1138.0,1202.0,-1013.7913694519928,134.1360348633452,1022.626723992781,1983.0,1.939123976984977,10.114415646062598,-1983.0,-107.0,Workpiece_Inspection,2020-02-08T10:24:00,2000,4.6871,normal,
M01_Feb_2020_OP13_001,M01,OP13,good,Feb,2020,68608,0,-4.399822178171642,366.9157423512374,366.9421213493473,2529.0,6.892095109441701,11.961317240190082,-2529.0,2256.0,34.80580981809702,150.36417961681687,154.3399848028109,1259.0,8.157315822005126,9.681209484782308,-1202.0,1259.0,-1013.8963677705224,136.37569006883498,1023.0269661255314,2049.0,2.0028797557117137,10.10459916583431,-2049.0,-25.0,Workpiece_Inspection,2020-02-15T17:42:00,2000,5.0236,normal,
M01_Feb_2020_OP13_002,M01,OP13,good,Feb,2020,69632,0,-4.265711167279412,364.1946270711105,364.2196077632668,2119.0,5.817918516285083,12.084164603188176,-2102.0,2119.0,34.332591337316174,147.49369643756225,151.43684266634364,1180.0,7.792027218897184,9.749886521623102,-1087.0,1180.0,-1013.6505485983456,134.36960594289934,1022.51778746141,2006.0,1.9618240627190136,10.307919464061948,-2006.0,-40.0,Workpiece_Inspection,2020-02-24T19:37:00,2000,4.5845,normal,
M01_Feb_2020_OP13_003,M01,OP13,good,Feb,2020,67584,0,-4.933830492424242,367.7765247785368,367.809617684891,2260.0,6.14448315469603,11.861530798245608,-2260.0,2104.0,34.067368016098484,155.73947782481503,159.42198881173934,1280.0,8.029005343243748,10.188229452044023,-1128.0,1280.0,-1013.813417376894,137.2061164627314,1023.05579693788,2008.0,1.9627472968827,9.84781541280504,-2008.0,-60.0,Workpiece_Inspection,2020-02-24T10:56:00,2000,4.7548,normal,
M01_Feb_2021_OP13_000,M01,OP13,good,Feb,2021,69632,0,-6.698888442095588,364.2224865350208,364.2840853017231,2201.0,6.041987802396014,12.109861139414528,-1940.0,2201.0,27.07752182904412,170.64097260542766,172.77596395369545,1108.0,6.412929059373952,7.722072136621322,-1091.0,1108.0,-1013.8707059972428,130.39904481316162,1022.221952106064,1858.0,1.817609175944616,7.4653105351552895,-1858.0,-179.0,Workpiece_Inspection,2021-02-14T09:53:00,2000,4.1992,normal,
M01_Feb_2021_OP13_001,M01,OP13,good,Feb,2021,69632,0,-6.2695168887867645,363.94526685933056,363.9992638884426,1979.0,5.436824181618449,12.137351677483464,-1889.0,1979.0,30.46887925091912,170.50059182252085,173.20162936484445,1169.0,6.749359138749981,7.485353289074752,-1065.0,1169.0,-1013.7055089613972,128.98417515253576,1021.8785526364984,1871.0,1.8309416468059976,7.22451103468301,-1871.0,-195.0,Workpiece_Inspection,2021-02-16T19:17:00,2000,4.1202,normal,
M01_Feb_2021_OP13_002,M01,OP13,good,Feb,2021,69632,0,-7.288301355698529,600.5381271692196,600.5823519889385,4608.0,7.672553122381575,14.716463426860049,-4608.0,4025.0,63.00262810202206,596.0130386886398,599.3336912227008,5287.0,8.821463030409637,27.82677473748805,-3835.0,5287.0,-1008.6473891314338,305.60660744536534,1053.928343919037,3503.0,3.323755376930162,28.65664458546931,-3503.0,2037.0,Workpiece_Inspection,2021-02-02T17:13:00,2000,5.7865,normal,
M01_Feb_2021_OP13_003,M01,OP13,good,Feb,2021,68608,0,-7.790694962686567,366.5972377083138,366.6800098496884,2098.0,5.721609969575447,11.880393631701132,-2098.0,2022.0,28.24532124533582,183.51495597989503,185.67589299786613,1288.0,6.936818663986726,8.00872806628183,-1288.0,1247.0,-1013.879693330224,131.1893632690316,1022.3319820793648,1965.0,1.9220762281184849,7.483650587989019,-1965.0,-158.0,Workpiece_Inspection,2021-02-15T20:15:00,2000,4.2814,normal,
M01_Feb_2021_OP13_004,M01,OP13,good,Feb,2021,65824,0,-2.3122721195916385,371.977877917874,371.98506456931807,2137.0,5.744854306110932,11.363174035510092,-1934.0,2137.0,29.34100024307244,178.23077186117834,180.6297382312652,1143.0,6.32786168652133,7.306242637447198,-1087.0,1143.0,-1013.7135847107438,135.06956039412378,1022.6724881271464,1887.0,1.8451655069510329,7.159674216569941,-1887.0,-113.0,Workpiece_Inspection,2021-02-28T17:06:00,2000,4.0842,normal,
M01_Feb_2021_OP13_005,M01,OP13,good,Feb,2021,70656,0,-2.508392776268116,368.8395432346153,368.8480726367425,2039.0,5.528021294578094,11.422512694004084,-1989.0,2039.0,29.08000735960145,171.50810802593773,173.9559655391881,1134.0,6.51889112560809,7.390527478422933,-1134.0,1093.0,-1013.4030938632246,130.01692546350054,1021.7094653366664,1924.0,1.8831185041101848,7.4884661727879935,-1924.0,-197.0,Workpiece_Inspection,2021-02-22T17:34:00,2000,4.0848,normal,
M01_Feb_2021_OP13_006,M01,OP13,good,Feb,2021,66848,0,5.284331617999043,658.8929938860539,658.9141837544373,4686.0,7.11169999907965,14.324723107356654,-4226.0,4686.0,89.12456617999042,720.8475030562425,726.3362244575104,5676.0,7.814562745014292,23.37682350970018,-3634.0,5676.0,-1006.6189414791768,372.30870853089925,1073.263932028187,3831.0,3.5694854598909487,23.64818758710682,-3831.0,2605.0,Workpiece_Inspection,2021-02-21T17:03:00,2000,5.3634,normal,
M01_Feb_2021_OP13_007,M01,OP13,good,Feb,2021,69632,0,4.626479204963236,661.8455959585509,661.8617659296867,5098.0,7.702514728040038,14.494505724536818,-4192.0,5098.0,90.01805204503677,721.901053693209,727.4918425778727,5969.0,8.204902997741947,24.12265898966148,-3609.0,5969.0,-1006.8589872472428,368.8738372488552,1072.3026289286238,3886.0,3.6239769400571578,24.859716197393727,-3886.0,2570.0,Workpiece_Inspection,2021-02-13T14:12:00,2000,5.6695,normal,
M01_Feb_2021_OP13_008,M01,OP13,good,Feb,2021,67584,0,-3.1580551609848486,638.8732768599369,638.8810822039993,4382.0,6.858866418274686,13.518106411685524,-4382.0,4229.0,64.3333037405303,653.2845607163534,656.4445835259289,5040.0,7.677723491797118,23.0214428797911,-4148.0,5040.0,-1008.4973366477273,310.9504814349089,1055.34690027979,3447.0,3.266224593151449,25.40600675801418,-3447.0,1903.0,Workpiece_Inspection,2021-02-04T20:05:00,2000,5.1818,normal,
M01_Feb_2021_OP13_009,M01,OP13,good,Feb,2021,69632,0,-0.0518439797794117,647.324855132855,647.3248572089364,4349.0,6.718419587271121,14.366343828193422,-4349.0,4290.0,71.18903664981617,664.0809502920299,667.8857593031119,5492.0,8.222963169225954,25.2403003711972,-3946.0,5492.0,-1008.6509794347428,310.171206270772,1055.2644102376105,3544.0,3.3584000044140687,25.1513917640202,-3544.0,2127.0,Workpiece_Inspection,2021-02-22T12:41:00,2000,5.3259,normal,
M01_Feb_2021_OP13_010,M01,OP13,good,Feb,2021,68608,0,-7.484579057835821,618.9138485815446,618.9591027601841,4616.0,7.457681742485772,16.423748459942868,-4616.0,4110.0,61.51523145988806,594.6219300621752,597.7954193638741,5328.0,8.912748119866208,29.78892115044239,-4023.0,5328.0,-1008.6043318563432,315.9008855761896,1056.9181934980595,3736.0,3.5348052696822645,31.97897414237109,-3736.0,2592.0,Workpiece_Inspection,2021-02-21T06:03:00,2000,5.8002,normal,
M01_Feb_2021_OP13_011,M01,OP13,good,Feb,2021,69632,0,-7.919519761029412,362.7397834808229,362.8262246764414,2123.0,5.851285975519641,12.265901495433248,-2123.0,1983.0,27.30088177849265,169.84305847146422,172.0232619642601,1272.0,7.394348796061508,8.046767458860895,-1196.0,1272.0,-1013.7824850643384,128.2048588507195,1021.8568455787524,1885.0,1.8446810902679684,7.858839276469253,-1885.0,-99.0,Workpiece_Inspection,2021-02-26T16:15:00,2000,4.4442,normal,
M01_Feb_2021_OP13_012,M01,OP13,good,Feb,2021,67584,0,-6.944321141098484,368.17898769291753,368.2444712072297,1973.0,5.3578536930421246,11.873504105561514,-1926.0,1973.0,28.12039831912879,172.8345661239697,175.10723585531042,1194.0,6.818678817970674,7.841007190423753,-1194.0,1182.0,-1013.81396484375,131.20235088241068,1022.2684638534416,1883.0,1.8419818928014569,7.991737191011751,-1883.0,-107.0,Workpiece_Inspection,2021-02-05T12:04:00,2000,4.1199,normal,
M01_Feb_2021_OP13_013,M01,OP13,good,Feb,2021,69632,0,-7.489085477941177,363.5047978324818,363.5819363617084,2084.0,5.731857915863946,12.139581206068671,-1994.0,2084.0,27.721062155330884,171.12097508639846,173.35179664929788,1233.0,7.112703899426207,7.711515143030789,-1233.0,1059.0,-1013.7686408547794,129.82851004679142,1022.0480904544152,1897.0,1.856077045412384,7.997148611095404,-1897.0,-134.0,Workpiece_Inspection,2021-02-27T12:37:00,2000,4.3238,normal,
M01_Feb_2021_OP13_014,M01,OP13,good,Feb,2021,68608,0,-7.7191289645522385,366.33158470968766,366.4129022126301,2055.0,5.608426962016418,12.006286694637073,-2055.0,2008.0,27.94152285447761,170.60850874110514,172.88143901035485,1208.0,6.98744762257356,8.022256671483094,-1177.0,1208.0,-1013.550096198694,130.5022780015678,1021.9171405099244,1912.0,1.87099317958982,7.962599605892775,-1912.0,-148.0,Workpiece_Inspection,2021-02-07T13:21:00,2000,4.2531,normal,
M01_Feb_2019_OP14_000,M01,OP14,bad,Feb,2019,52611,1,0.7937313318252563,471.2366943359375,471.2373352050781,2180.0,4.626119021429582,6.369924545288086,-2055.0,2180.0,31.155176162719727,369.9779968261719,371.2874450683594,1659.0,4.468236192835861,5.918074607849121,-1659.0,1528.0,-1037.468017578125,515.1723022460938,1158.3360595703125,2931.0,2.530353756825339,4.889275550842285,-2931.0,1145.0,Spindle_Run_Test,2019-02-25T10:50:00,2000,3.2958,actuator_fault,CMP-2019-1033
M01_Aug_2021_OP14_000,M01,OP14,good,Aug,2021,67584,0,-5.556537050189394,402.38303779887326,402.4214012850703,1996.0,4.959974776754128,8.514775556839151,-1821.0,1996.0,32.303104285037875,153.03095673830282,156.40321053830814,2135.0,13.65061492441084,14.700545730751232,-1992.0,2135.0,-1014.2634055397727,148.8314313715773,1025.1248952109445,1782.0,1.7383247722545163,4.14572011241537,-1782.0,-472.0,Spindle_Run_Test,2021-08-20T06:17:00,2000,6.0469,normal,
M01_Aug_2021_OP14_001,M01,OP14,good,Aug,2021,65536,0,-3.4890594482421875,433.5472027759438,433.56124200703033,2094.0,4.829767509444594,7.512504805383025,-2094.0,1944.0,32.229278564453125,187.17434646617855,189.92883501939923,2301.0,12.115064043671817,7.40235723538569,-1842.0,2301.0,-1013.888671875,207.8148592202637,1034.9672722696064,2082.0,2.011657813521319,3.592654617661837,-2082.0,-267.0,Spindle_Run_Test,2021-08-28T10:08:00,2000,5.5604,normal,
M01_Aug_2021_OP14_002,M01,OP14,good,Aug,2021,65536,0,-3.597076416015625,433.5532651848432,433.5681869224051,2049.0,4.725900243153001,7.536232789097967,-1838.0,2049.0,32.303497314453125,184.01660128786307,186.8304725902101,2158.0,11.55057828673008,8.185984487168156,-1881.0,2158.0,-1014.127685546875,216.10849592700143,1036.8981842999303,2174.0,2.0966378694816528,3.571407523025484,-2174.0,-234.0,Spindle_Run_Test,2021-08-18T14:51:00,2000,5.3809,normal,
M01_Feb_2019_OP14_000,M01,OP14,good,Feb,2019,66000,0,2.2327120304107666,423.7398376464844,423.7457275390625,2728.0,6.437823021468748,7.957191467285156,-1938.0,2728.0,30.78345489501953,203.8169403076172,206.1285095214844,1212.0,5.879827117624773,6.452064514160156,-1114.0,1212.0,-1037.1995849609375,175.6595458984375,1051.96923828125,1858.0,1.7662113419168757,3.683824777603149,-1858.0,-249.0,Spindle_Run_Test,2019-02-06T09:42:00,2000,4.1206,normal,
M01_Feb_2019_OP14_001,M01,OP14,good,Feb,2019,66000,0,2.310439348220825,421.5731506347656,421.5794372558594,2684.0,6.366534424616783,7.903687477111816,-1901.0,2684.0,30.245908737182617,208.0454864501953,210.2325897216797,1382.0,6.573671578843158,6.322020053863525,-1138.0,1382.0,-1037.2396240234375,171.8416290283203,1051.3779296875,1786.0,1.698723122836382,3.759663581848145,-1786.0,-245.0,Spindle_Run_Test,2019-02-28T06:08:00,2000,4.2929,normal,
M01_Feb_2019_OP14_002,M01,OP14,good,Feb,2019,64800,0,2.0838425159454346,427.8049621582031,427.81005859375,2090.0,4.885345629483368,7.693881988525391,-1932.0,2090.0,30.269121170043945,203.9714508056641,206.2051696777344,1227.0,5.9503842794902,5.765956878662109,-1028.0,1227.0,-1037.4674072265625,179.06483459472656,1052.8070068359375,1860.0,1.7667055670440177,3.6171538829803462,-1860.0,-238.0,Spindle_Run_Test,2019-02-01T17:50:00,2000,3.6714,normal,
